Top_Material,61 Setup,61 Machine,61 Labour,62 Setup,62 Machine,62 Labour,65 Setup,65 Machine,65 Labour,67 Setup,67 Machine,67 Labour,68 Setup,68 Machine,68 Labour,69 Setup,69 Machine,69 Labour,70 Setup,70 Machine,70 Labour,71 Setup,71 Machine,71 Labour,81 Setup,81 Machine,81 Labour,82 Setup,82 Machine,82 Labour,83 Setup,83 Machine,83 Labour,101 Setup,101 Machine,101 Labour,105 Setup,105 Machine,105 Labour,1107 Setup,1107 Machine,1107 Labour,127 Setup,127 Machine,127 Labour,131 Setup,131 Machine,131 Labour,200 Setup,200 Machine,200 Labour,201 Setup,201 Machine,201 Labour,202 Setup,202 Machine,202 Labour,206 Setup,206 Machine,206 Labour,209 Setup,209 Machine,209 Labour,210 Setup,210 Machine,210 Labour,211 Setup,211 Machine,211 Labour,213 Setup,213 Machine,213 Labour,217 Setup,217 Machine,217 Labour,220 Setup,220 Machine,220 Labour,231 Setup,231 Machine,231 Labour,234 Setup,234 Machine,234 Labour,251 Setup,251 Machine,251 Labour,252 Setup,252 Machine,252 Labour,302 Setup,302 Machine,302 Labour,303 Setup,303 Machine,303 Labour,304 Setup,304 Machine,304 Labour,305 Setup,305 Machine,305 Labour,310 Setup,310 Machine,310 Labour,316 Setup,316 Machine,316 Labour,317 Setup,317 Machine,317 Labour,319 Setup,319 Machine,319 Labour,320 Setup,320 Machine,320 Labour,321 Setup,321 Machine,321 Labour,322 Setup,322 Machine,322 Labour,323 Setup,323 Machine,323 Labour,324 Setup,324 Machine,324 Labour,326 Setup,326 Machine,326 Labour,336 Setup,336 Machine,336 Labour,337 Setup,337 Machine,337 Labour,386 Setup,386 Machine,386 Labour,387 Setup,387 Machine,387 Labour,388 Setup,388 Machine,388 Labour,389 Setup,389 Machine,389 Labour,470 Setup,470 Machine,470 Labour,500 Setup,500 Machine,500 Labour,635 Setup,635 Machine,635 Labour,638 Setup,638 Machine,638 Labour,640 Setup,640 Machine,640 Labour,646 Setup,646 Machine,646 Labour,648 Setup,648 Machine,648 Labour,681 Setup,681 Machine,681 Labour,850 Setup,850 Machine,850 Labour,920 Setup,920 Machine,920 Labour,921 Setup,921 Machine,921 Labour
P2406CIR,12.0,1.2,1.2,,,,,,,,,,,,,,,,,8.335,8.335,,,,,,,,,,,,,445.0,4.996439163673206,4.996439163673206,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,105.0,2.3,4.6,372.0,11.646,11.646,181.2,27.15,27.15,,,,,,,,,,,,,120.0,4.8,4.8,345.0,2.564779220779221,2.564779220779221,,0.6963939393939393,0.2975757575757575,,,,,,,,,,15.0,0.096,0.096,,,,,,,,,,,,,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,,1.08,1.08,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,400.0,1.4108657948647108,1.4108657948647108,,,,,,
P2406EFS,12.0,1.2,1.2,,,,,,,,,,,,,0.0,15.0,30.0,,6.635,6.635,,,,,,,,,,,,,430.0,4.096439163673206,4.096439163673206,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,105.0,2.3,4.6,372.0,11.646,11.646,73.2,0.42,0.42,,,,,,,,,,,,,120.0,4.8,4.8,285.0,1.7647792207792206,1.7647792207792206,,0.6963939393939393,0.2975757575757575,,,,,,,,,,15.0,0.096,0.096,,,,,,,,,,,,,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,,1.08,1.08,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,350.0,0.4046684173629857,0.4046684173629857,,,,,,
P2406FUM,12.0,1.2,1.2,,,,,,,,,,,,,0.0,33.0,66.0,,6.535,6.535,,,,,,,,,,,,,430.0,4.096439163673206,4.096439163673206,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,105.0,2.3,4.6,392.0,19.646,19.646,73.2,0.42,0.42,,,,,,,,,,,,,120.0,4.08,4.08,345.0,2.564779220779221,2.564779220779221,,0.6963939393939393,0.2975757575757575,,,,,,,,,,15.0,0.096,0.096,,,,,,,,,,,,,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,,8.904,8.904,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,375.0,0.4326049252994936,0.4326049252994936,,,,,,
P2406STR,12.0,1.2,1.2,,,,,,,,,,,,,,,,,8.335,8.335,,,,,,,,,,,,,445.0,4.996439163673206,4.996439163673206,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,105.0,2.3,4.6,372.0,11.646,11.646,181.2,27.15,27.15,,,,,,,,,,,,,120.0,4.8,4.8,345.0,2.564779220779221,2.564779220779221,,0.6963939393939393,0.2975757575757575,,,,,,,,,,15.0,0.096,0.096,,,,,,,,,,,,,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,,1.08,1.08,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,400.0,1.4108657948647108,1.4108657948647108,,,,,,
P2406STRH,12.0,1.2,1.2,,,,,,,,,,,,,0.0,15.0,30.0,,8.335,8.335,,,,,,,,,,,,,445.0,4.996439163673206,4.996439163673206,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,105.0,2.3,4.6,372.0,11.646,11.646,181.2,27.15,27.15,,,,,,,,,,,,,120.0,4.8,4.8,285.0,1.7647792207792206,1.7647792207792206,,0.6963939393939393,0.2975757575757575,,,,,,,,,,15.0,0.096,0.096,,,,,,,,,,,,,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,,1.08,1.08,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,375.0,1.3829292869282028,1.3829292869282028,,,,,,
P2406WFS,12.0,1.2,1.2,,,,,,,,,,,,,0.0,15.0,30.0,,6.635,6.635,,,,,,,,,,,,,430.0,4.096439163673206,4.096439163673206,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,105.0,2.3,4.6,372.0,11.646,11.646,73.2,0.42,0.42,,,,,,,,,,,,,120.0,4.8,4.8,345.0,2.564779220779221,2.564779220779221,,0.6963939393939393,0.2975757575757575,,,,,,,,,,15.0,0.096,0.096,,,,,,,,,,,,,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,,1.08,1.08,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,375.0,0.4326049252994936,0.4326049252994936,,,,,,
P2407CEH,12.0,1.2,1.2,,,,,,,,,,,,,0.0,15.0,30.0,,8.885,8.885,,,,,,,,,,,,,430.0,4.096439163673206,4.096439163673206,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,105.0,2.3,4.6,392.0,19.646,19.646,73.2,0.42,0.42,,,,,,,,,,,,,120.0,4.8,4.8,285.0,1.7647792207792206,1.7647792207792206,,0.6963939393939393,0.2975757575757575,,,,,,,,,,15.0,0.096,0.096,,,,,,,,,,,,,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,30.0,3.48,3.48,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,350.0,0.4046684173629857,0.4046684173629857,,,,,,
P2407CEU,12.0,1.2,1.2,,,,,,,,,,,,,0.0,33.0,66.0,,6.635,6.635,,,,,,,,,,,,,430.0,4.096439163673206,4.096439163673206,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,105.0,2.3,4.6,372.0,11.646,11.646,73.2,0.42,0.42,,,,,,,,,,,,,120.0,4.8,4.8,345.0,2.564779220779221,2.564779220779221,,0.6963939393939393,0.2975757575757575,,,,,,,,,,15.0,0.096,0.096,,,,,,,,,,,,,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,,1.08,1.08,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,375.0,0.4326049252994936,0.4326049252994936,,,,,,
P2407CEW,12.0,1.2,1.2,,,,,,,,,,,,,0.0,15.0,30.0,,6.635,6.635,,,,,,,,,,,,,430.0,4.096439163673206,4.096439163673206,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,105.0,2.3,4.6,392.0,19.646,19.646,73.2,0.42,0.42,,,,,,,,,,,,,120.0,4.8,4.8,345.0,2.564779220779221,2.564779220779221,,0.6963939393939393,0.2975757575757575,,,,,,,,,,15.0,0.096,0.096,,,,,,,,,,,,,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,,8.904,8.904,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,375.0,0.4326049252994936,0.4326049252994936,,,,,,
P2407CEW-ED,12.0,1.2,1.2,,,,,,,,,,,,,0.0,28.0,56.0,,6.335,6.335,,,,,,,,,,,,,430.0,4.938105830339873,4.938105830339873,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,105.0,2.3,4.6,371.6,19.25,19.25,151.2,26.91,26.91,,,,,,,,,,,,,60.0,3.6,3.6,315.0,2.470779220779221,2.470779220779221,,0.6963939393939393,0.2975757575757575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,,8.904,8.904,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,375.0,1.404152831901748,1.404152831901748,,,,,,
P2407EFS,12.0,1.2,1.2,,,,,,,,,,,,,0.0,15.0,30.0,,6.635,6.635,,,,,,,,,,,,,430.0,4.096439163673206,4.096439163673206,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,105.0,2.3,4.6,372.0,11.646,11.646,73.2,0.42,0.42,,,,,,,,,,,,,120.0,4.8,4.8,285.0,1.7647792207792206,1.7647792207792206,,0.6963939393939393,0.2975757575757575,,,,,,,,,,15.0,0.096,0.096,,,,,,,,,,,,,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,,1.08,1.08,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,350.0,0.4046684173629857,0.4046684173629857,,,,,,
P2407FCL,12.0,1.2,1.2,,,,,,,,,,,,,0.0,15.0,30.0,,5.984999999999999,5.984999999999999,,,,,,,,,,,,,395.0,3.878257345491388,3.878257345491388,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,117.0,2.84,5.14,342.0,11.376,11.376,73.2,0.42,0.42,,,,,,,,,,,,,120.0,4.8,4.8,225.0,1.651142857142857,1.651142857142857,,1.0993939393939394,1.2975757575757574,,,,,,,,,,15.0,0.096,0.096,,,,,,,,,,,,,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,,1.08,1.08,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,325.0,0.399441144635713,0.399441144635713,,,,,,
P2407FUM,12.0,1.2,1.2,,,,,,,,,,,,,0.0,33.0,66.0,,6.535,6.535,,,,,,,,,,,,,430.0,4.096439163673206,4.096439163673206,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,105.0,2.3,4.6,392.0,19.646,19.646,73.2,0.42,0.42,,,,,,,,,,,,,120.0,4.08,4.08,345.0,2.564779220779221,2.564779220779221,,0.6963939393939393,0.2975757575757575,,,,,,,,,,15.0,0.096,0.096,,,,,,,,,,,,,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,,8.904,8.904,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,375.0,0.4326049252994936,0.4326049252994936,,,,,,
P2407STOR,12.0,1.2,1.2,,,,,,,,,,,,,0.0,15.0,30.0,,5.984999999999999,5.984999999999999,,,,,,,,,,,,,395.0,3.878257345491388,3.878257345491388,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,117.0,2.84,5.14,342.0,11.376,11.376,73.2,0.42,0.42,,,,,,,,,,,,,120.0,4.8,4.8,225.0,1.651142857142857,1.651142857142857,,1.0993939393939394,1.2975757575757574,,,,,,,,,,15.0,0.096,0.096,,,,,,,,,,,,,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,,1.08,1.08,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,325.0,0.399441144635713,0.399441144635713,,,,,,
P2407WFS,12.0,1.2,1.2,,,,,,,,,,,,,0.0,15.0,30.0,,6.635,6.635,,,,,,,,,,,,,430.0,4.096439163673206,4.096439163673206,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,105.0,2.3,4.6,372.0,11.646,11.646,73.2,0.42,0.42,,,,,,,,,,,,,120.0,4.8,4.8,345.0,2.564779220779221,2.564779220779221,,0.6963939393939393,0.2975757575757575,,,,,,,,,,15.0,0.096,0.096,,,,,,,,,,,,,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,,1.08,1.08,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,375.0,0.4326049252994936,0.4326049252994936,,,,,,
P2408CEH,12.0,1.2,1.2,,,,,,,,,,,,,0.0,15.0,30.0,,8.885,8.885,,,,,,,,,,,,,430.0,4.096439163673206,4.096439163673206,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,105.0,2.3,4.6,392.0,19.646,19.646,73.2,0.42,0.42,,,,,,,,,,,,,120.0,4.8,4.8,285.0,1.7647792207792206,1.7647792207792206,,0.6963939393939393,0.2975757575757575,,,,,,,,,,15.0,0.096,0.096,,,,,,,,,,,,,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,30.0,3.48,3.48,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,350.0,0.4046684173629857,0.4046684173629857,,,,,,
P2408CEU,12.0,1.2,1.2,,,,,,,,,,,,,0.0,33.0,66.0,,6.635,6.635,,,,,,,,,,,,,430.0,4.096439163673206,4.096439163673206,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,105.0,2.3,4.6,372.0,11.646,11.646,73.2,0.42,0.42,,,,,,,,,,,,,120.0,4.8,4.8,345.0,2.564779220779221,2.564779220779221,,0.6963939393939393,0.2975757575757575,,,,,,,,,,15.0,0.096,0.096,,,,,,,,,,,,,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,,1.08,1.08,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,375.0,0.4326049252994936,0.4326049252994936,,,,,,
P2408CEW,12.0,1.2,1.2,,,,,,,,,,,,,0.0,15.0,30.0,,6.635,6.635,,,,,,,,,,,,,430.0,4.096439163673206,4.096439163673206,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,105.0,2.3,4.6,392.0,19.646,19.646,73.2,0.42,0.42,,,,,,,,,,,,,120.0,4.8,4.8,345.0,2.564779220779221,2.564779220779221,,0.6963939393939393,0.2975757575757575,,,,,,,,,,15.0,0.096,0.096,,,,,,,,,,,,,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,,8.904,8.904,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,375.0,0.4326049252994936,0.4326049252994936,,,,,,
P2408CEW-ED,12.0,1.2,1.2,,,,,,,,,,,,,0.0,28.0,56.0,,6.335,6.335,,,,,,,,,,,,,430.0,4.938105830339873,4.938105830339873,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,105.0,2.3,4.6,371.6,19.25,19.25,151.2,26.91,26.91,,,,,,,,,,,,,60.0,3.6,3.6,315.0,2.470779220779221,2.470779220779221,,0.6963939393939393,0.2975757575757575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,,8.904,8.904,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,375.0,1.404152831901748,1.404152831901748,,,,,,
P2408EFS,12.0,1.2,1.2,,,,,,,,,,,,,0.0,15.0,30.0,,6.635,6.635,,,,,,,,,,,,,430.0,4.096439163673206,4.096439163673206,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,105.0,2.3,4.6,372.0,11.646,11.646,73.2,0.42,0.42,,,,,,,,,,,,,120.0,4.8,4.8,285.0,1.7647792207792206,1.7647792207792206,,0.6963939393939393,0.2975757575757575,,,,,,,,,,15.0,0.096,0.096,,,,,,,,,,,,,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,,1.08,1.08,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,350.0,0.4046684173629857,0.4046684173629857,,,,,,
P2408FCL,12.0,1.2,1.2,,,,,,,,,,,,,0.0,15.0,30.0,,5.984999999999999,5.984999999999999,,,,,,,,,,,,,395.0,3.878257345491388,3.878257345491388,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,117.0,2.84,5.14,342.0,11.376,11.376,73.2,0.42,0.42,,,,,,,,,,,,,120.0,4.8,4.8,225.0,1.651142857142857,1.651142857142857,,1.0993939393939394,1.2975757575757574,,,,,,,,,,15.0,0.096,0.096,,,,,,,,,,,,,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,,1.08,1.08,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,325.0,0.399441144635713,0.399441144635713,,,,,,
P2408FUM,12.0,1.2,1.2,,,,,,,,,,,,,0.0,33.0,66.0,,6.535,6.535,,,,,,,,,,,,,430.0,4.096439163673206,4.096439163673206,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,105.0,2.3,4.6,392.0,19.646,19.646,73.2,0.42,0.42,,,,,,,,,,,,,120.0,4.08,4.08,345.0,2.564779220779221,2.564779220779221,,0.6963939393939393,0.2975757575757575,,,,,,,,,,15.0,0.096,0.096,,,,,,,,,,,,,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,,8.904,8.904,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,375.0,0.4326049252994936,0.4326049252994936,,,,,,
P2408STOR,12.0,1.2,1.2,,,,,,,,,,,,,0.0,15.0,30.0,,5.984999999999999,5.984999999999999,,,,,,,,,,,,,395.0,3.878257345491388,3.878257345491388,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,117.0,2.84,5.14,342.0,11.376,11.376,73.2,0.42,0.42,,,,,,,,,,,,,120.0,4.8,4.8,225.0,1.651142857142857,1.651142857142857,,1.0993939393939394,1.2975757575757574,,,,,,,,,,15.0,0.096,0.096,,,,,,,,,,,,,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,,1.08,1.08,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,325.0,0.399441144635713,0.399441144635713,,,,,,
P2408TPH,12.0,1.2,1.2,,,,,,,,,,,,,0.0,15.0,30.0,,8.885,8.885,,,,,,,,,,,,,430.0,4.096439163673206,4.096439163673206,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,105.0,2.3,4.6,372.0,11.646,11.646,73.2,0.42,0.42,,,,,,,,,,,,,120.0,4.08,4.08,285.0,1.7647792207792206,1.7647792207792206,,0.6963939393939393,0.2975757575757575,,,,,,,,,,15.0,0.096,0.096,,,,,,,,,,,,,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,,1.08,1.08,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,350.0,0.4046684173629857,0.4046684173629857,,,,,,
P2408WFS,12.0,1.2,1.2,,,,,,,,,,,,,0.0,15.0,30.0,,6.635,6.635,,,,,,,,,,,,,430.0,4.096439163673206,4.096439163673206,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,105.0,2.3,4.6,372.0,11.646,11.646,73.2,0.42,0.42,,,,,,,,,,,,,120.0,4.8,4.8,345.0,2.564779220779221,2.564779220779221,,0.6963939393939393,0.2975757575757575,,,,,,,,,,15.0,0.096,0.096,,,,,,,,,,,,,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,,1.08,1.08,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,375.0,0.4326049252994936,0.4326049252994936,,,,,,
P2409CEH,12.0,1.2,1.2,,,,,,,,,,,,,0.0,15.0,30.0,,8.885,8.885,,,,,,,,,,,,,430.0,4.096439163673206,4.096439163673206,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,105.0,2.3,4.6,392.0,19.646,19.646,73.2,0.42,0.42,,,,,,,,,,,,,120.0,4.8,4.8,285.0,1.7647792207792206,1.7647792207792206,,0.6963939393939393,0.2975757575757575,,,,,,,,,,15.0,0.096,0.096,,,,,,,,,,,,,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,30.0,3.48,3.48,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,350.0,0.4046684173629857,0.4046684173629857,,,,,,
P2409CEU,12.0,1.2,1.2,,,,,,,,,,,,,0.0,33.0,66.0,,6.635,6.635,,,,,,,,,,,,,430.0,4.096439163673206,4.096439163673206,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,105.0,2.3,4.6,372.0,11.646,11.646,73.2,0.42,0.42,,,,,,,,,,,,,120.0,4.8,4.8,345.0,2.564779220779221,2.564779220779221,,0.6963939393939393,0.2975757575757575,,,,,,,,,,15.0,0.096,0.096,,,,,,,,,,,,,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,,1.08,1.08,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,375.0,0.4326049252994936,0.4326049252994936,,,,,,
P2409CEW,12.0,1.2,1.2,,,,,,,,,,,,,0.0,15.0,30.0,,6.635,6.635,,,,,,,,,,,,,430.0,4.096439163673206,4.096439163673206,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,105.0,2.3,4.6,392.0,19.646,19.646,73.2,0.42,0.42,,,,,,,,,,,,,120.0,4.8,4.8,345.0,2.564779220779221,2.564779220779221,,0.6963939393939393,0.2975757575757575,,,,,,,,,,15.0,0.096,0.096,,,,,,,,,,,,,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,,8.904,8.904,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,375.0,0.4326049252994936,0.4326049252994936,,,,,,
P2409CEW-ED,12.0,1.2,1.2,,,,,,,,,,,,,0.0,28.0,56.0,,6.335,6.335,,,,,,,,,,,,,430.0,4.938105830339873,4.938105830339873,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,105.0,2.3,4.6,371.6,19.25,19.25,151.2,26.91,26.91,,,,,,,,,,,,,60.0,3.6,3.6,315.0,2.470779220779221,2.470779220779221,,0.6963939393939393,0.2975757575757575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,,8.904,8.904,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,375.0,1.404152831901748,1.404152831901748,,,,,,
P2409FCL,12.0,1.2,1.2,,,,,,,,,,,,,0.0,15.0,30.0,,5.984999999999999,5.984999999999999,,,,,,,,,,,,,395.0,3.878257345491388,3.878257345491388,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,117.0,2.84,5.14,342.0,11.376,11.376,73.2,0.42,0.42,,,,,,,,,,,,,120.0,4.8,4.8,225.0,1.651142857142857,1.651142857142857,,1.0993939393939394,1.2975757575757574,,,,,,,,,,15.0,0.096,0.096,,,,,,,,,,,,,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,,1.08,1.08,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,325.0,0.399441144635713,0.399441144635713,,,,,,
P2409FUM,12.0,1.2,1.2,,,,,,,,,,,,,0.0,33.0,66.0,,6.535,6.535,,,,,,,,,,,,,430.0,4.096439163673206,4.096439163673206,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,105.0,2.3,4.6,392.0,19.646,19.646,73.2,0.42,0.42,,,,,,,,,,,,,120.0,4.08,4.08,345.0,2.564779220779221,2.564779220779221,,0.6963939393939393,0.2975757575757575,,,,,,,,,,15.0,0.096,0.096,,,,,,,,,,,,,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,,8.904,8.904,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,375.0,0.4326049252994936,0.4326049252994936,,,,,,
P2409STOR,12.0,1.2,1.2,,,,,,,,,,,,,0.0,15.0,30.0,,5.984999999999999,5.984999999999999,,,,,,,,,,,,,395.0,3.878257345491388,3.878257345491388,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,117.0,2.84,5.14,342.0,11.376,11.376,73.2,0.42,0.42,,,,,,,,,,,,,120.0,4.8,4.8,225.0,1.651142857142857,1.651142857142857,,1.0993939393939394,1.2975757575757574,,,,,,,,,,15.0,0.096,0.096,,,,,,,,,,,,,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,,1.08,1.08,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,325.0,0.399441144635713,0.399441144635713,,,,,,
P2409TPH,12.0,1.2,1.2,,,,,,,,,,,,,0.0,15.0,30.0,,8.885,8.885,,,,,,,,,,,,,430.0,4.096439163673206,4.096439163673206,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,105.0,2.3,4.6,372.0,11.646,11.646,73.2,0.42,0.42,,,,,,,,,,,,,120.0,4.08,4.08,285.0,1.7647792207792206,1.7647792207792206,,0.6963939393939393,0.2975757575757575,,,,,,,,,,15.0,0.096,0.096,,,,,,,,,,,,,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,,1.08,1.08,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,350.0,0.4046684173629857,0.4046684173629857,,,,,,
P2410CEH,12.0,1.2,1.2,,,,,,,,,,,,,0.0,15.0,30.0,,4.25,4.25,,,,,,,,,,,,,295.0,4.651190476190476,4.651190476190476,,,,,,,,,,,,,358.2,4.536,4.536,,,,,,,,,,105.0,2.3,4.6,221.2,15.776,15.776,90.0,3.84,3.84,,,,,,,,,,,,,60.0,1.2,1.2,180.0,21.574,21.574,,,,,,,,,,,,,15.0,0.096,0.096,,,,,,,,,,,,,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,60.0,6.0,6.0,,,,,,,,,,,3.362727272727273,3.362727272727273,5.0,5.4,5.4,,,,,,,60.0,3.0,3.0,,,,,,,,,,,,,300.0,0.9932475687080946,0.9932475687080946,,,,,,
